sku,barcode
154889,2600026815398
154889,154889
154680,7804612721000
154680,154680
154546,5906713414118
154546,154546
154545,5906713414033
154545,154545
154463,7809812052350
154463,154463
154462,7809812007541
154462,154462
154461,7809812052299
154461,154461
154352,2600026811505
154352,154352
154349,2600026811475
154349,154349
154318,2600026811116
154318,154318
154316,7899052588412
154316,154316
154312,7897613359969
154312,2600026811109
154312,154312
154305,7809802005465
154305,154305
154304,7899015198993
154304,154304
154293,7897613325476
154293,7809802000699
154293,154293
154288,7897613325469
154288,7809802000705
154288,154288
154029,2600026808727
154029,154029
154028,2600026808710
154028,154028
153991,2600026808345
153991,153991
153958,2600026808017
153958,153958
153677,2600026811451
153677,153677
153674,2600026811420
153674,153674
153668,7809802094872
153668,153668
153667,7897613325032
153667,7809802000460
153667,153667
153665,7897613321287
153665,2600026807935
153665,153665
153659,7899036390079
153659,153659
153653,7897613320167
153653,7809802002877
153653,153653
153652,7897613320174
153652,7809802002884
153652,153652
153650,7897613320136
153650,7809802002846
153650,153650
153649,7897613320112
153649,7809802002822
153649,153649
153648,7897613320143
153648,7809802002853
153648,153648
153642,7899036390048
153642,153642
153596,7897613325117
153596,7809802001344
153596,153596
153595,7897613342992
153595,7809802000712
153595,153595
153592,7897613321294
153592,7809802002617
153592,153592
153589,7897613324974
153589,7809802001252
153589,153589
153587,7897613321102
153587,7809802002457
153587,153587
153586,7897613321089
153586,7809802002433
153586,153586
153585,7897613321096
153585,7809802002440
153585,153585
153584,7897613345054
153584,7809802094667
153584,153584
153583,7897613345047
153583,7809802094681
153583,153583
153582,7897613345030
153582,7809802094674
153582,153582
153581,7897613345023
153581,153581
153580,7897613345016
153580,7809802094650
153580,153580
153579,7897613324691
153579,7809802094643
153579,153579
153578,7897613349311
153578,7809802094636
153578,153578
153533,2600026807799
153533,153533
153515,2600026807652
153515,153515
152875,7809802000439
152875,2600026801407
152875,152875
152863,2600026801285
152863,152863
152797,2600026800783
152797,152797
152783,7528530018638
152783,2600026800646
152783,152783
152614,7897613343142
152614,7809802001450
152614,152614
152612,7897613343128
152612,7809802001436
152612,152612
152600,7897613325292
152600,7809802000415
152600,152600
152599,7809826711601
152599,2600026798912
152599,703158230380
152599,152599
152598,7809826711120
152598,2600026798905
152598,703158230397
152598,152598
152594,7897613321171
152594,7809802002495
152594,152594
152592,7897613320303
152592,7809802002006
152592,152592
152590,7897613320280
152590,7809802001986
152590,152590
152589,7897613320297
152589,7809802001993
152589,152589
152587,7897613343098
152587,7809802000910
152587,152587
152586,7897613342961
152586,7809802000903
152586,152586
152585,7897613343111
152585,7809802000897
152585,152585
152578,7897613325353
152578,7809802000538
152578,152578
152577,7897613325346
152577,7809802000521
152577,152577
152576,7897613325339
152576,7809802000514
152576,152576
152575,7897613325322
152575,7809802000507
152575,152575
152574,7897613325315
152574,7809802000491
152574,152574
152566,7897613342879
152566,7809802001528
152566,152566
152565,7897613343081
152565,7809802001511
152565,152565
152560,7897613342893
152560,7809802001535
152560,152560
152548,7897613321195
152548,7809802002518
152548,152548
152547,7897613321188
152547,7809802002501
152547,152547
152546,7897613321164
152546,7809802002488
152546,152546
152542,7897613346693
152542,7809802000989
152542,152542
152540,7897613324905
152540,7809802000965
152540,152540
152539,7897613324899
152539,7809802000958
152539,152539
152538,7897613324882
152538,7809802000941
152538,152538
152537,7897613324875
152537,7809802000934
152537,152537
152536,7897613330135
152536,7897613324868
152536,7809802000927
152536,152536
152534,7897613349304
152534,7809802094629
152534,152534
152523,7897613343067
152523,7809802001078
152523,152523
152522,7897613324837
152522,7809802001160
152522,152522
152517,7897613350478
152517,152517
152512,7897613320181
152512,7809802002891
152512,152512
152511,7897613320150
152511,7809802002860
152511,152511
152510,7897613320129
152510,7809802002839
152510,152510
152220,2600026797205
152220,152220
151798,2600026793115
151798,151798
151562,7897613350454
151562,2600026790756
151562,151562
151099,7897613350492
151099,2600026786124
151099,151099
151098,7897613350485
151098,2600026786117
151098,151098
151094,7897613350393
151094,2600026786070
151094,151094
151058,7897613346938
151058,2600026785714
151058,151058
151053,2600026785660
151053,151053
151027,2600026785400
151027,151027
151013,7897613357385
151013,2600026785264
151013,151013
151012,7897613357361
151012,2600026785257
151012,151012
151011,7897613349861
151011,2600026785240
151011,151011
151010,7897613349854
151010,2600026785233
151010,151010
151009,7897613350508
151009,2600026785226
151009,151009
150969,7897613320310
150969,2600026784823
150969,150969
150956,7897613349731
150956,2600026784694
150956,150956
150955,7897613349724
150955,2600026784687
150955,150955
149870,2600026773834
149870,149870
149869,2600026773827
149869,149869
149817,7896558413293
149817,2600026773308
149817,149817
149816,7896558413286
149816,2600026773292
149816,149816
149783,2600026772967
149783,149783
149630,2600026771434
149630,149630
149625,2600026771380
149625,149625
149138,2600026766515
149138,149138
149136,7897613346686
149136,2600026766492
149136,149136
149103,7899052555001
149103,2600026766164
149103,149103
149102,7899052554981
149102,2600026766157
149102,149102
149100,7899052554929
149100,2600026766133
149100,149100
149099,7899052554967
149099,2600026766126
149099,149099
149084,7805502505021
149084,2600026765976
149084,149084
149033,7897613346426
149033,2600026765464
149033,149033
149031,7805502611036
149031,2600026765440
149031,149031
149027,7897613346433
149027,2600026765402
149027,149027
149026,7897613346419
149026,2600026765396
149026,149026
149004,2600026765174
149004,149004
148981,7899052555223
148981,2600026764948
148981,148981
148980,7897613349823
148980,2600026764931
148980,148980
148979,7897613349816
148979,2600026764924
148979,148979
148978,7897613363782
148978,2600026764917
148978,148978
148875,7806179204057
148875,2600026763880
148875,148875
148811,2600026763248
148811,148811
148806,2600026763194
148806,148806
148803,2600026763163
148803,148803
148796,2600026763095
148796,148796
148792,7897613349762
148792,7804608611759
148792,2600026763057
148792,148792
148791,7897613357347
148791,7897613349793
148791,2600026763040
148791,148791
148790,7897613349755
148790,2600026763033
148790,148790
148789,7899036384948
148789,7897613349786
148789,2600026763026
148789,148789
148786,7896558436353
148786,7896558413217
148786,2600026762999
148786,148786
147814,2600026753218
147814,147814
147164,2600026746784
147164,147164
147163,2600026746777
147163,147163
146999,2600026745138
146999,146999
146995,2600026745091
146995,146995
146284,7897613342978
146284,2600026737997
146284,146284
146097,7897613349700
146097,2600026736129
146097,146097
146096,7897613349717
146096,2600026736112
146096,146096
145607,2600026731223
145607,145607
145048,7809619918521
145048,2600026726250
145048,145048
145047,2600026726243
145047,145047
145045,2600026726229
145045,145045
145041,2600026726182
145041,145041
145040,2600026726175
145040,145040
145038,7809619918392
145038,2600026726151
145038,145038
145036,7809619905279
145036,2600026726137
145036,145036
145035,2600026726120
145033,2600026726106
145027,2600026726045
145008,2600026725840
145008,145008
145007,2600026725833
145006,2600026725826
145003,2600026725796
145003,145003
145000,2600026725765
144999,2600026725758
144999,144999
144998,2600026725741
144997,2600026725734
144996,2600026725727
144996,144996
144995,2600026725710
144995,144995
144993,2600026725697
144993,144993
144991,2600026725673
144991,144991
144989,2600026725659
144989,144989
144988,2600026725642
144988,144988
144987,2600026725635
144987,144987
144986,2600026725628
144985,2600026725611
144985,144985
144984,2600026725604
144983,2600026725598
144983,144983
144980,2600026725567
144979,2600026725550
144978,2600026725543
144978,144978
144937,2600026725536
144935,2600026725512
144934,2600026725505
144934,144934
144933,2600026725499
144933,144933
144932,2600026725482
144782,8428381795513
144782,8428381495512
144782,144782
144781,7804612720232
144781,144781
144780,7804612720003
144780,144780
144779,8428381799665
144779,8428381499664
144779,144779
144778,39961071156
144778,144778
144767,7804612720812
144767,144767
144766,7804612720805
144766,144766
144660,2600026723358
144660,144660
144621,2600026723129
144621,144621
144605,2600026723518
144605,144605
144601,7809802095800
144601,2600026723501
144601,144601
144564,2600026722733
144564,144564
143869,2600026716008
143869,143869
141783,7528530002002
141783,2600026695297
141783,141783
141782,7528530018560
141782,2600026695280
141782,752853001856
141782,141782
140199,2600027109540
140199,2600025986693
140199,140199
140197,2600027109533
140197,2600025986709
140197,140197
139775,2600027099728
139775,2220000133074
139775,139775
139772,2220000150774
139772,139772
139770,2220000150804
139770,139770
139753,2220000132688
139753,139753
138765,2600026670423
138765,138765
138764,2600026670416
138764,2220000140423
138764,138764
138762,2600026670393
138762,138762
138759,2600026670362
138759,138759
138739,2600026670164
138739,138739
138730,2600026670072
138730,2220000300445
138730,138730
138729,2600026670065
138729,2220000353304
138729,138729
138728,2600026670058
138728,2220000353298
138728,138728
138727,2600026670041
138727,2220000353243
138727,138727
138726,2600026670034
138726,2220000353236
138726,138726
138724,2600026670010
138724,2220000353403
138724,138724
138720,2600026669977
138720,2220000132589
138720,138720
138704,2600026669816
138704,138704
138669,2600026669465
138669,2220000278270
138669,138669
138667,2600026669441
138667,138667
138666,2600026669434
138666,138666
131326,39961506054
131326,131326
131074,7528530018324
131074,2220000338578
131074,752853001832
131074,131074
131070,2220000139205
131070,131070
130844,2220000139212
130844,130844
130433,2600026600093
130433,130433
130367,2220000138574
130367,130367
127654,2600026597232
127654,127654
127486,7806179602136
127486,7805502002902
127486,127486
127485,7805502002544
127485,127485
127481,2600026596716
127481,127481
127469,2600026596594
127468,2600026596587
127465,7809619918255
127465,2600026596556
127465,127465
127314,8428381495505
127314,2600026596174
127314,127314
127289,7809537503632
127289,7804618200028
127289,2600027282281
127289,2082000383558
127289,1577884084215
127289,809537503639
127289,127289
127288,7804618200462
127288,2600027292365
127288,2220000214315
127288,127288
127287,7809537503489
127287,7804618200196
127287,2600027282014
127287,127287
127285,7804618201513
127285,2600026595955
127285,127285
127274,7804618200721
127274,2600027282267
127274,127274
127273,7804618200714
127273,2600027282250
127273,127273
127272,7804618200769
127272,2600026595900
127272,127272
127271,7809537503625
127271,7804618200011
127271,2600027282274
127271,1577884083171
127271,127271
127269,7809537503557
127269,7804618200257
127269,2600027282045
127269,127269
127268,7804618200479
127268,2600027292372
127268,127268
127265,7804618200455
127265,2600027292358
127265,127265
127262,2600026595856
127262,2220000144315
127262,127262
127261,7809537503649
127261,7804618200035
127261,2600027282298
127261,1577884086813
127261,127261
127260,7809537503571
127260,7805601557662
127260,7804618200271
127260,2600027282069
127260,25606225
127260,127260
127258,7996442071209
127258,7809537503366
127258,7804618200561
127258,2600027282359
127258,127258
127257,7809537503656
127257,7804618200042
127257,2600027282304
127257,1577884089913
127257,809537503653
127257,127257
127256,7809537503564
127256,7805601557716
127256,7804618200264
127256,2600027282052
127256,809537503561
127256,25606188
127256,127256
127254,25000006062674
127254,7809537503588
127254,7805601557747
127254,7804618200288
127254,2600027282342
127254,809537503585
127254,127254
127252,7809537503021
127252,7809537503014
